flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,exp_bits,mantissa_bits,sfu_segments,sfu_op_exp,sfu_op_trig,sfu_op_hyp,sfu_op_erf,sfu_op_relu,pipeline_stages,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
fpsfu_5_10_64_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,0,0,0,4,V-2023.12-SP4,1066,989,77,215.439364,168.130562,47.308802,0.07223264540337711,0.21959219114664671,1.72,0.07,0.0,0,V-2023.12-SP4,1056,979,77,215.53,168.22,47.31,302.7456,0.7119,0.07291666666666667,0.21950540528000742,0.83,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.22369999999999998,0.1087,0.0005082,0.33290000000000003,0.3324,0.6648,0.152,0.02624,2.6449999999999997e-06,0.1782,0.022269999999999998,0.01168,0.0001093,0.03406,0.04943,0.07082000000000001,0.00039630000000000004,0.1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T11:36:09+00:00
fpsfu_5_10_64_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,0,0,0,4,V-2023.12-SP4,1066,989,77,215.439364,168.130562,47.308802,0.07223264540337711,0.21959219114664671,1.72,0.07,0.0,0,V-2023.12-SP4,1056,979,77,215.53,168.22,47.31,302.7456,0.7119,0.07291666666666667,0.21950540528000742,0.83,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4516,0.3493,0.0005379,0.8014,0.8009,1.6018,0.1518,0.02624,2.648e-06,0.17809999999999998,0.06467,0.02853,0.00012030000000000001,0.09333,0.2351,0.2945,0.0004149,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T11:36:16+00:00
fpsfu_5_10_64_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,0,0,0,4,V-2023.12-SP4,1066,989,77,215.439364,168.130562,47.308802,0.07223264540337711,0.21959219114664671,1.72,0.07,0.0,0,V-2023.12-SP4,1056,979,77,215.53,168.22,47.31,302.7456,0.7119,0.07291666666666667,0.21950540528000742,0.83,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4416,0.3387,0.0005378,0.7808,0.7803,1.5606,0.1518,0.02624,2.648e-06,0.17809999999999998,0.06393,0.028399999999999998,0.0001204,0.09245,0.2258,0.28400000000000003,0.0004148,0.5103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,exp,2,2026-07-25T11:36:24+00:00
fpsfu_5_10_64_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,1,0,0,0,0,4,V-2023.12-SP4,1066,989,77,215.439364,168.130562,47.308802,0.07223264540337711,0.21959219114664671,1.72,0.07,0.0,0,V-2023.12-SP4,1056,979,77,215.53,168.22,47.31,302.7456,0.7119,0.07291666666666667,0.21950540528000742,0.83,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.152,0.02624,0.0005247,0.1787,0.17824,0.35648,0.152,0.02624,2.648e-06,0.1782,0.0,0.0,0.00010949999999999999,0.00010949999999999999,0.0,0.0,0.0004125,0.0004125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T11:36:32+00:00
fpsfu_5_10_128_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,4,V-2023.12-SP4,1136,1059,77,218.880004,171.571202,47.308802,0.06778169014084508,0.21614035606468646,1.72,0.07,0.0,0,V-2023.12-SP4,1126,1049,77,218.85,171.54,47.31,312.2995,0.7008,0.06838365896980461,0.21617546264564771,0.82,1.05,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2317,0.12469999999999999,0.0005246000000000001,0.3569,0.3564,0.7128,0.15080000000000002,0.027909999999999997,3.109e-06,0.1787,0.02245,0.012870000000000001,0.00010949999999999999,0.03544,0.058440000000000006,0.08395,0.000412,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T11:42:51+00:00
fpsfu_5_10_128_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,4,V-2023.12-SP4,1136,1059,77,218.880004,171.571202,47.308802,0.06778169014084508,0.21614035606468646,1.72,0.07,0.0,0,V-2023.12-SP4,1126,1049,77,218.85,171.54,47.31,312.2995,0.7008,0.06838365896980461,0.21617546264564771,0.82,1.05,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4613,0.3724,0.0005501,0.8342,0.8337,1.6674,0.1507,0.027909999999999997,3.109e-06,0.1786,0.06499999999999999,0.03146,0.00011999999999999999,0.09658,0.2456,0.313,0.00042710000000000003,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T11:42:58+00:00
fpsfu_5_10_128_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,4,V-2023.12-SP4,1136,1059,77,218.880004,171.571202,47.308802,0.06778169014084508,0.21614035606468646,1.72,0.07,0.0,0,V-2023.12-SP4,1126,1049,77,218.85,171.54,47.31,312.2995,0.7008,0.06838365896980461,0.21617546264564771,0.82,1.05,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4512,0.3617,0.00055,0.8134,0.8129,1.6258,0.1507,0.027909999999999997,3.109e-06,0.1786,0.06425,0.0313,0.00011999999999999999,0.09568,0.2363,0.3024,0.00042689999999999997,0.5391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,exp,2,2026-07-25T11:43:04+00:00
fpsfu_5_10_128_1_0_0_0_0_4_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=4,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,4,V-2023.12-SP4,1136,1059,77,218.880004,171.571202,47.308802,0.06778169014084508,0.21614035606468646,1.72,0.07,0.0,0,V-2023.12-SP4,1126,1049,77,218.85,171.54,47.31,312.2995,0.7008,0.06838365896980461,0.21617546264564771,0.82,1.05,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.15080000000000002,0.027909999999999997,0.0005384,0.1793,0.17871,0.35742,0.15080000000000002,0.027909999999999997,3.109e-06,0.1787,0.0,0.0,0.00010879999999999999,0.00010879999999999999,0.0,0.0,0.0004265,0.0004265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T11:43:11+00:00
fpsfu_5_10_128_1_0_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,7,V-2023.12-SP4,1254,1099,155,273.684487,178.452482,95.232005,0.12360446570972887,0.34796274368302066,1.79,0.0,0.0,0,V-2023.12-SP4,1247,1092,155,277.74,182.51,95.23,386.9798,0.7177,0.12429831595829992,0.3428746309498092,0.83,1.01,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4712,0.1693,0.0006906,0.6412,0.6405000000000001,1.2810000000000001,0.3544,0.06107,3.047e-05,0.41550000000000004,0.04645,0.01842,0.00022280000000000002,0.06509,0.07034,0.08983999999999999,0.0004373,0.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T11:43:46+00:00
fpsfu_5_10_128_1_0_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,7,V-2023.12-SP4,1254,1099,155,273.684487,178.452482,95.232005,0.12360446570972887,0.34796274368302066,1.79,0.0,0.0,0,V-2023.12-SP4,1247,1092,155,277.74,182.51,95.23,386.9798,0.7177,0.12429831595829992,0.3428746309498092,0.83,1.01,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6889,0.36929999999999996,0.0007245,1.059,1.0581999999999998,2.1163999999999996,0.3542,0.06107,3.052e-05,0.4153,0.1173,0.043989999999999994,0.0002416,0.1616,0.2174,0.2643,0.0004524,0.48210000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T11:43:53+00:00
fpsfu_5_10_128_1_0_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,7,V-2023.12-SP4,1254,1099,155,273.684487,178.452482,95.232005,0.12360446570972887,0.34796274368302066,1.79,0.0,0.0,0,V-2023.12-SP4,1247,1092,155,277.74,182.51,95.23,386.9798,0.7177,0.12429831595829992,0.3428746309498092,0.83,1.01,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6824,0.36210000000000003,0.0007243,1.045,1.0445,2.089,0.3542,0.06107,3.052e-05,0.4153,0.1168,0.04378,0.0002417,0.1608,0.21139999999999998,0.25730000000000003,0.0004521,0.4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,exp,2,2026-07-25T11:44:01+00:00
fpsfu_5_10_128_1_0_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=1;sfu_op_trig=0;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,1,0,0,0,0,7,V-2023.12-SP4,1254,1099,155,273.684487,178.452482,95.232005,0.12360446570972887,0.34796274368302066,1.79,0.0,0.0,0,V-2023.12-SP4,1247,1092,155,277.74,182.51,95.23,386.9798,0.7177,0.12429831595829992,0.3428746309498092,0.83,1.01,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3545,0.06107,0.0007002,0.41619999999999996,0.41557,0.83114,0.3545,0.06107,3.052e-05,0.4156,0.0,0.0,0.0002194,0.0002194,0.0,0.0,0.0004503,0.0004503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T11:44:07+00:00
fpsfu_5_10_64_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1143,986,157,254.730247,158.269442,96.460805,0.1373578302712161,0.3786782533132,1.3,0.48,0.0,0,V-2023.12-SP4,1118,961,157,254.98,158.52,96.46,358.2566,0.7117,0.1404293381037567,0.37830418072005645,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.44710000000000005,0.1598,0.0006206,0.6074999999999999,0.6069,1.2138,0.3314,0.05473,1.3949999999999999e-05,0.3862,0.04578,0.01867,0.0002246,0.06467,0.06986,0.08637,0.000382,0.15660000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T11:48:50+00:00
fpsfu_5_10_64_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1143,986,157,254.730247,158.269442,96.460805,0.1373578302712161,0.3786782533132,1.3,0.48,0.0,0,V-2023.12-SP4,1118,961,157,254.98,158.52,96.46,358.2566,0.7117,0.1404293381037567,0.37830418072005645,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.5926,0.2811,0.0006629,0.8743,0.8737,1.7474,0.3311,0.05473,1.396e-05,0.3859,0.1078,0.04022,0.000248,0.1483,0.1536,0.1861,0.0004009,0.3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T11:48:57+00:00
fpsfu_5_10_64_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1143,986,157,254.730247,158.269442,96.460805,0.1373578302712161,0.3786782533132,1.3,0.48,0.0,0,V-2023.12-SP4,1118,961,157,254.98,158.52,96.46,358.2566,0.7117,0.1404293381037567,0.37830418072005645,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.5927,0.2813,0.0006636,0.8746999999999999,0.874,1.748,0.3311,0.05473,1.396e-05,0.3859,0.1077,0.040299999999999996,0.00024849999999999997,0.1483,0.1539,0.1863,0.0004011,0.34059999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,trig,2,2026-07-25T11:49:05+00:00
fpsfu_5_10_64_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,64,0,1,0,0,0,7,V-2023.12-SP4,1143,986,157,254.730247,158.269442,96.460805,0.1373578302712161,0.3786782533132,1.3,0.48,0.0,0,V-2023.12-SP4,1118,961,157,254.98,158.52,96.46,358.2566,0.7117,0.1404293381037567,0.37830418072005645,0.82,1.03,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.33149999999999996,0.05473,0.0006331,0.3869,0.38622999999999996,0.7724599999999999,0.33149999999999996,0.05473,1.396e-05,0.38630000000000003,0.0,0.0,0.0002198,0.0002198,0.0,0.0,0.0003994,0.0003994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T11:49:13+00:00
fpsfu_5_10_64_0_1_0_0_0_10_10nm_TT_0V8_25C_666p667MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,10nm,TT,0.8,25.0,1.5,666.6666666666666,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1335,1080,255,322.467849,165.795842,156.672007,0.19101123595505617,0.48585310903351486,1.19,0.1,0.0,0,V-2023.12-SP4,1335,1080,255,327.08,170.4,156.67,452.8128,0.7223,0.19101123595505617,0.4789959642900819,0.58,0.79,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.9329,0.2762,0.0008146,1.21,1.2090999999999998,1.8136499999999998,0.7290000000000001,0.1196,3.5560000000000005e-05,0.8486,0.09992000000000001,0.03341,0.0003646,0.13369999999999999,0.1039,0.12320000000000002,0.0004145,0.2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T11:50:21+00:00
fpsfu_5_10_64_0_1_0_0_0_10_10nm_TT_0V8_25C_666p667MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,10nm,TT,0.8,25.0,1.5,666.6666666666666,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1335,1080,255,322.467849,165.795842,156.672007,0.19101123595505617,0.48585310903351486,1.19,0.1,0.0,0,V-2023.12-SP4,1335,1080,255,327.08,170.4,156.67,452.8128,0.7223,0.19101123595505617,0.4789959642900819,0.58,0.79,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.161,0.4261,0.0008825,1.588,1.5871,2.38065,0.7284,0.1196,3.558e-05,0.848,0.22269999999999998,0.07148,0.0004032,0.29460000000000003,0.20980000000000001,0.235,0.0004438,0.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T11:50:28+00:00
fpsfu_5_10_64_0_1_0_0_0_10_10nm_TT_0V8_25C_666p667MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,10nm,TT,0.8,25.0,1.5,666.6666666666666,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1335,1080,255,322.467849,165.795842,156.672007,0.19101123595505617,0.48585310903351486,1.19,0.1,0.0,0,V-2023.12-SP4,1335,1080,255,327.08,170.4,156.67,452.8128,0.7223,0.19101123595505617,0.4789959642900819,0.58,0.79,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.161,0.4269,0.0008833,1.589,1.5879,2.38185,0.7284,0.1196,3.558e-05,0.848,0.22249999999999998,0.07161000000000001,0.0004039,0.2945,0.2104,0.2358,0.0004438,0.4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,trig,2,2026-07-25T11:50:35+00:00
fpsfu_5_10_64_0_1_0_0_0_10_10nm_TT_0V8_25C_666p667MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=64;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=10,10nm,TT,0.8,25.0,1.5,666.6666666666666,5,10,64,0,1,0,0,0,10,V-2023.12-SP4,1335,1080,255,322.467849,165.795842,156.672007,0.19101123595505617,0.48585310903351486,1.19,0.1,0.0,0,V-2023.12-SP4,1335,1080,255,327.08,170.4,156.67,452.8128,0.7223,0.19101123595505617,0.4789959642900819,0.58,0.79,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7292000000000001,0.1196,0.000834,0.8496,0.8488000000000001,1.2732,0.7292000000000001,0.1196,3.558e-05,0.8488,0.0,0.0,0.0003585,0.0003585,0.0,0.0,0.0004399,0.0004399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T11:50:43+00:00
fpsfu_5_10_128_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,0,1,0,0,0,7,V-2023.12-SP4,1244,1089,155,260.720647,165.488642,95.232005,0.12459807073954984,0.3652645315811908,1.36,0.42,0.0,0,V-2023.12-SP4,1237,1082,155,262.87,167.64,95.23,370.176,0.7101,0.12530315278900567,0.3622703237341652,0.82,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4481,0.1698,0.00063,0.6185999999999999,0.6179,1.2358,0.3332,0.055260000000000004,1.791e-05,0.3884,0.045259999999999995,0.02006,0.0002218,0.06554,0.06972,0.09451,0.0003903,0.1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T11:54:06+00:00
fpsfu_5_10_128_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,0,1,0,0,0,7,V-2023.12-SP4,1244,1089,155,260.720647,165.488642,95.232005,0.12459807073954984,0.3652645315811908,1.36,0.42,0.0,0,V-2023.12-SP4,1237,1082,155,262.87,167.64,95.23,370.176,0.7101,0.12530315278900567,0.3622703237341652,0.82,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6193000000000001,0.3325,0.0006667,0.9523999999999999,0.9518000000000001,1.9036000000000002,0.33290000000000003,0.055260000000000004,1.792e-05,0.3882,0.1091,0.04329,0.0002444,0.1527,0.1773,0.2339,0.00040429999999999996,0.41159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T11:54:13+00:00
fpsfu_5_10_128_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,0,1,0,0,0,7,V-2023.12-SP4,1244,1089,155,260.720647,165.488642,95.232005,0.12459807073954984,0.3652645315811908,1.36,0.42,0.0,0,V-2023.12-SP4,1237,1082,155,262.87,167.64,95.23,370.176,0.7101,0.12530315278900567,0.3622703237341652,0.82,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6198,0.33330000000000004,0.0006672000000000001,0.9538,0.9531000000000001,1.9062000000000001,0.33290000000000003,0.055260000000000004,1.792e-05,0.3881,0.10900000000000001,0.04333,0.000245,0.15259999999999999,0.178,0.23470000000000002,0.0004044,0.4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,trig,2,2026-07-25T11:54:20+00:00
fpsfu_5_10_128_0_1_0_0_0_7_10nm_TT_0V8_25C_500MHz,fpsfu,exp_bits=5;mantissa_bits=10;sfu_segments=128;sfu_op_exp=0;sfu_op_trig=1;sfu_op_hyp=0;sfu_op_erf=0;sfu_op_relu=0;pipeline_stages=7,10nm,TT,0.8,25.0,2.0,500.0,5,10,128,0,1,0,0,0,7,V-2023.12-SP4,1244,1089,155,260.720647,165.488642,95.232005,0.12459807073954984,0.3652645315811908,1.36,0.42,0.0,0,V-2023.12-SP4,1237,1082,155,262.87,167.64,95.23,370.176,0.7101,0.12530315278900567,0.3622703237341652,0.82,1.04,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3332,0.055260000000000004,0.0006324,0.3891,0.38846,0.77692,0.3332,0.055260000000000004,1.792e-05,0.3885,0.0,0.0,0.0002159,0.0002159,0.0,0.0,0.0003986,0.0003986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T11:54:27+00:00
